outlet_name,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,n_outlets_at_postal,shared_postal,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Chua Seng Dept Store,469526,,TAMPINES,EAST REGION,residential,259900,1,0,1.33127233921191,103.947268283784,411007,83713,16892,11072,29791,0,0.8199,1205845,386993,54033,218126,64385,59,0.7486,3189635,1023551,88875,489601,211487,233,0.7517,0.0,12,24,36,1216,3158,2967,59.0,386993.0,266.1012634578324,1,789522.4486793886,0.0030622045176549938,56.479300123628704,0.012133468149646108,0.001951854261548471,-2.7250247895917883,175053.0,24.800570760452842,2.248873631229155
Chua Yan Kee,142049,,QUEENSTOWN,CENTRAL REGION,residential,95930,1,0,1.3004269308691,103.797359760167,517325,74762,0,32368,40248,45,0.8737,1358483,464939,36202,180258,262756,155,0.7402,3132040,910044,53321,436405,372946,244,0.7713,10.5,16,24,40,1243,3766,2940,155.0,464939.0,403.81446003111455,1,1187214.5124914767,0.0046046741921752276,84.9286108004799,0.013605442176870748,0.002168726957276079,-4.875239776069915,455700.0,64.56113345979995,-3.056770488141035
Chuan Hao Departmental Store,131019,Authorised Retailer,QUEENSTOWN,CENTRAL REGION,residential,95930,1,0,1.30735380231593,103.78454843987,321348,13350,0,31766,10789,49,0.9601,959406,166029,40861,693285,117730,87,0.8401,2242959,556100,46930,2617405,255508,116,0.7964,11.0,5,23,28,2237,4144,1946,87.0,166029.0,175.85126002444605,0,342206.552007572,0.001327266186390936,24.480097541794425,0.014388489208633094,0.0015181088700932553,0.7114167016367294,169302.0,23.985799905663924,0.8196376766805252
Clifford Gift Shop,560532,Authorised Retailer,ANG MO KIO,NORTH-EAST REGION,residential,162280,1,0,1.37380851539559,103.854594160601,756508,0,38897,160862,11062,70,0.9755,1394848,317150,179697,532123,102974,178,0.7848,2849905,690104,236955,850019,553774,305,0.7859,11.0,22,89,111,1344,4179,2839,178.0,317150.0,347.7244283634369,0,987189.6521237975,0.00382886720646411,70.61962675602405,0.039098274040154986,0.006018217306441119,4.805157419601916,505342.0,71.59414593996539,4.6571688959953415
Clifford Gift Shop - Ang Mo Kio Avenue 10,560555,Authorised Retailer,SERANGOON,NORTH-EAST REGION,residential,116900,2,1,1.37119666371478,103.85702400572,494395,41380,71543,32540,33841,81,0.873,1596543,427319,97734,313710,142898,170,0.7756,3116890,900314,236955,859157,476269,286,0.7605,11.0,1,0,1,4155,4155,28,170.0,427319.0,398.6819265452798,0,11163.093943267835,4.329664946355852e-05,0.7985634027058733,0.03571428571428571,5.421817393190197e-05,0.22541544781093645,4760.0,0.674371286523256,0.3965273595565916
Cold Storage Aperia Mall,339511,Authorised Retailer,KALLANG,CENTRAL REGION,mixed,101290,1,0,1.3097112065077,103.864326436447,100370,262996,42055,30122,89751,16,0.2994,563280,843898,73359,112613,197855,100,0.4052,1623714,1253671,121857,291674,801694,236,0.5617,10.0,0,2,2,4108,4179,75,100.0,843898.0,551.616287709436,0,41371.221578207704,0.00016046046800771696,2.9595328719343317,0.02666666666666667,0.00010843634786380394,-0.557761166164587,7500.0,1.0625598001942058,0.9094249871642596
Cold Storage Compass One,545078,Authorised Retailer,SENGKANG,NORTH-EAST REGION,residential,249370,1,0,1.39205314156706,103.89507054384,314635,17465,27086,100310,39003,105,0.9137,1698039,42614,36764,383653,111304,442,0.9657,3451451,183826,111908,623406,448736,869,0.936,10.5,12,61,73,2391,4166,1792,442.0,42614.0,464.80509787255085,0,832930.7353876111,0.0032305658503617735,59.58455654407255,0.040736607142857144,0.003957926697028844,1.737953599768291,792064.0,112.2153820774698,-3.7019474918840007
Cold Storage Northpoint,769098,Branch,YISHUN,NORTH REGION,residential,221610,2,1,1.42969848626288,103.835776491468,351355,14894,79431,51094,61080,77,0.8775,1381402,16937,172486,357443,214726,348,0.9343,2981205,508015,235256,524027,470758,610,0.832,10.64,8,44,52,2665,3746,1518,348.0,16937.0,357.063921309133,1,542023.0325472639,0.002102264959933142,38.774174921006875,0.034255599472990776,0.0028193450444589027,2.1239852279341984,528264.0,74.84161203863891,-2.6403116024795903
Dawn Florist,538719,Authorised Retailer,SENGKANG,NORTH-EAST REGION,residential,249370,1,0,1.3792452907016,103.887832017102,414070,0,16525,245811,23311,95,0.9808,1187038,158371,122839,499011,125843,363,0.8503,3438379,264917,143587,807794,416703,739,0.9125,11.0,19,47,66,1273,4177,2910,363.0,158371.0,447.7530425487809,0,1302961.3538169526,0.005053604429692894,93.20868010125574,0.02268041237113402,0.0035783994795055302,-2.818248571363242,1056330.0,149.65517249855273,-6.8382808456851105
Dawn Florist - Aljunied Avenue 2,380119,Authorised Retailer,GEYLANG,CENTRAL REGION,residential,110110,2,1,1.32012887290025,103.886058091225,440343,67766,0,85311,26382,64,0.8666,1418575,527520,7601,248583,44467,138,0.728,2544899,1730070,71589,411016,142138,269,0.5937,11.0,2,6,8,4095,4177,88,138.0,527520.0,420.3049990549589,0,36986.83991683638,0.00014345541216284258,2.6458916219314688,0.09090909090909091,0.00043374539145521576,3.2915551218746595,12144.0,1.720496828474458,4.787384903131609
Delisia Agency Pte Ltd,188425,Authorised Retailer,ROCHOR,CENTRAL REGION,commercial,13120,1,0,1.30151258571919,103.854497235401,81316,178487,84465,102716,21802,14,0.3589,424508,922805,155246,316134,162489,69,0.3342,1029553,1416488,239885,993625,652690,114,0.428,11.0,36,160,196,1709,4167,2474,69.0,922805.0,562.8437682986643,0,1392475.4827708954,0.005400789706736266,99.6121653510437,0.07922392886014551,0.010626762090652787,9.657529280636668,170706.0,24.18471110026028,34.937462152575044
Everbright  Services,100108,Authorised Retailer,BUKIT MERAH,CENTRAL REGION,residential,151250,1,0,1.28084469467756,103.810292618353,178849,110802,0,25979,443586,35,0.6175,782510,348308,106643,208552,558870,172,0.6754,2680922,937525,166322,515595,1473600,308,0.7303,11.0,12,30,42,1672,4097,2511,172.0,348308.0,358.398789829456,1,899939.3612617641,0.003490462345030047,64.37808749173418,0.016726403823178016,0.002277163305139883,-2.7890347930427875,431892.0,61.18814363006346,-2.453010018412953
Evercool Engineering,310095,Authorised Retailer,TOA PAYOH,CENTRAL REGION,residential,121850,1,0,1.33889072150034,103.848993316875,587803,55049,0,40733,14369,109,0.9144,1582354,255633,63447,316499,223354,311,0.8489,3109994,614233,101627,813206,332862,480,0.8262,11.0,15,55,70,1881,4160,2302,311.0,255633.0,447.80329432707066,0,1030843.1835409167,0.003998179733727511,73.74242700887022,0.030408340573414423,0.003795272175233138,-0.4358074250598682,715922.0,101.42799163661816,-3.1205972096345134
Everstream Trading,650283,Authorised Retailer,BUKIT BATOK,WEST REGION,residential,158030,1,0,1.34694365753899,103.757539380939,522250,0,45304,77950,15445,108,0.9601,958365,343673,45304,185531,526388,160,0.7281,2596491,728235,82297,254119,1266120,275,0.7742,11.0,18,75,93,1390,4177,2793,160.0,343673.0,343.91834611050746,0,960563.9406866473,0.003725597978356666,68.71492911281034,0.03329752953813104,0.0050422901756668834,2.929637082022022,446880.0,63.31156313477156,3.731176676032234
Fatt Chye Heng Trading,530007,Authorised Retailer,HOUGANG,NORTH-EAST REGION,mixed,227560,1,0,1.36232721881747,103.893510807642,467558,43414,17819,39005,9619,50,0.9011,1263841,951063,117997,156384,66152,145,0.567,2601534,1823593,158435,302165,268162,307,0.5849,12.0,33,84,117,1214,4175,2969,145.0,951063.0,653.9661800807673,0,1941625.5886597983,0.007530697397057798,138.89618279133404,0.03940720781407881,0.006343526350032531,-1.8579039357705645,430505.0,60.99164090434754,7.171626945239924
Food Republic i12 Katong,428802,,MARINE PARADE,CENTRAL REGION,residential,46220,1,0,1.30520653617341,103.905046110228,444975,150844,28577,39649,25971,18,0.7355,1630893,178844,31877,138527,383462,49,0.8942,3255849,226927,55753,334045,477362,99,0.928,0.0,0,2,2,3114,3183,1069,49.0,178844.0,144.7092721621646,1,154694.21194135398,0.0005999896715467007,11.066209502007348,0.0018709073900841909,0.00010843634786380394,-2.72537524335706,52381.0,7.42105931919636,-1.9899914385894408
Fortune Supermarket Sembawang Drive,750463,Authorised Retailer,SEMBAWANG,NORTH REGION,mixed,102640,1,0,1.45551208632599,103.814540285666,484752,87606,7381,106220,33490,61,0.8425,1156417,954120,15945,165023,72418,167,0.5476,1625471,2161858,15945,260350,246081,279,0.4295,11.0,0,1,1,4152,4152,31,167.0,954120.0,677.6021491096402,0,21005.666622398847,8.14715874577813e-05,1.5026619590713184,0.03225806451612903,5.421817393190197e-05,-0.41005807961960716,5177.0,0.7334496114140537,0.31123911990203007
Gerk Chwee Trading,557256,Authorised Retailer,SERANGOON,NORTH-EAST REGION,residential,116900,1,0,1.3646888567179,103.866035308524,566997,21597,0,4140,33227,0,0.9633,1765531,185483,40928,237078,130839,74,0.8966,3640344,958267,151819,454541,261407,300,0.7823,11.0,12,57,69,1265,4173,2918,74.0,185483.0,173.26216662820548,0,505579.0022211036,0.0019609148634374793,36.16711374124087,0.023646333104866347,0.003741054001301236,5.459490771204949,215932.0,30.592088370071366,6.944102635008312
Geylang International FC,469642,,BEDOK,EAST REGION,residential,276990,1,0,1.32609868101702,103.93881875464,468317,0,30407,18402,46147,79,0.9695,1979016,31464,184934,217978,167749,238,0.9435,3785669,526539,282407,452288,283718,373,0.8547,0.0,3,15,18,2201,3246,1982,238.0,31464.0,254.83811891542544,1,505089.1516903732,0.001959014952281454,36.13207177987914,0.009081735620585268,0.0009759271307742355,-3.0164838013447213,471716.0,66.83019449445466,-5.973131715099187
Giant Beauty World Centre,588177,Authorised Retailer,BUKIT PANJANG,WEST REGION,residential,138270,1,0,1.34241264188642,103.776539385406,401394,20110,87661,39844,47175,7,0.8744,1427095,23006,92816,395014,214051,21,0.955,2589813,36093,92816,560843,2430195,21,0.9697,11.0,8,37,45,2279,4128,1904,21.0,23006.0,33.31177738902484,1,63425.6241487033,0.0002459996332316033,4.537217235323691,0.023634453781512604,0.002439817826935589,18.995947507913296,39984.0,5.664718806795349,16.526963989598418
Giant Buangkok Crescent,530982,Authorised Retailer,SENGKANG,NORTH-EAST REGION,residential,249370,1,0,1.3808503546459,103.879309094304,335476,0,758,160423,40695,77,0.9989,1239500,326336,60608,441474,152631,233,0.7807,3486078,545471,129094,705917,316645,606,0.8534,11.0,5,28,33,2218,4146,1965,233.0,326336.0,407.6403627760067,0,801013.3128548532,0.0031067724412760693,57.30131090689582,0.016793893129770993,0.0017891997397527651,-3.2103133364186855,457845.0,64.86502556265549,-3.956479997409539
Giant Compassvale Bow,540266,,SENGKANG,NORTH-EAST REGION,residential,249370,1,0,1.38187771301641,103.897039857818,392723,0,37256,84167,32125,106,0.9567,1738211,32400,52607,219815,255529,375,0.9678,3226265,346960,164478,653281,423886,709,0.8852,0.0,7,32,39,2340,3996,1843,375.0,32400.0,392.3390240547859,1,723080.8213329704,0.0028045071567238773,51.72632999861519,0.021161150298426478,0.002114508783344177,-1.7694868821031826,691125.0,97.91488558789605,-5.95388823935897
Giant Edgefield Plains,820671,,PUNGGOL,NORTH-EAST REGION,residential,174450,1,0,1.40566048045603,103.911991277154,422800,13270,0,82787,58691,91,0.9696,1494045,121145,43679,409443,338918,276,0.9138,2748997,247405,100260,692401,1000573,569,0.9039,0.0,1,10,11,3180,3705,1003,276.0,121145.0,340.8313601579333,1,341853.8542384071,0.0013258982294646823,24.4548669442466,0.010967098703888335,0.0005963999132509217,-2.7208008540761535,276828.0,39.21950724908821,-4.5060744160680075
Giant Greenridge Shopping Centre,671524,Authorised Retailer (FairPrice),CHOA CHU KANG,WEST REGION,residential,192070,2,1,1.38529556252963,103.766170532051,414630,0,12466,66808,61272,117,0.9854,1409602,15415,86719,193601,165518,346,0.9611,2508190,18647,117139,350035,434183,459,0.9708,0.0,3,25,28,2143,3960,2040,346.0,15415.0,354.2494153026088,1,722668.8072173219,0.0028029091382148572,51.696856145234825,0.013725490196078431,0.0015181088700932553,-3.295783427440908,705840.0,99.99962791587708,-7.1999761865842915
Giant Parkway Parade,449269,Authorised Retailer (FairPrice),MARINE PARADE,CENTRAL REGION,residential,46220,2,1,1.301041960873,103.905505005847,258680,110610,14136,5616,14876,23,0.6931,1107774,155182,28577,80470,437881,46,0.8688,2433852,188743,32444,220720,489596,79,0.9228,0.0,9,38,47,2296,3541,1887,46.0,155182.0,129.0464330515367,1,243510.61916824974,0.0009444687980199364,17.419782510679706,0.02490726020137785,0.0025482541747993926,7.087286652638823,86802.0,12.297642103527659,9.895735066946285
Giant Paya Lebar Square,409051,,GEYLANG,CENTRAL REGION,residential,110110,1,0,1.31881487007651,103.892580778514,124827,265230,0,29144,12689,1,0.32,1211338,573355,70685,94786,51959,130,0.6719,3054691,1170387,72369,558509,114001,323,0.7192,0.0,3,26,29,3122,4008,1061,130.0,573355.0,436.8338313867834,1,463480.6951013772,0.0017976343557542795,33.15556805753193,0.027332704995287466,0.0015723270440251573,-0.7216924513813876,137930.0,19.541183098771572,2.1397419032254708
Giant Pioneer Mall,640638,Authorised Retailer,JURONG WEST,WEST REGION,residential,262730,1,0,1.34169239214292,103.697174842118,445120,3117,10155,35631,66823,134,0.9821,1757660,151935,73345,208650,131022,427,0.9049,2496018,1180956,100619,480805,362883,537,0.6741,12.0,7,47,54,2156,4160,2027,427.0,151935.0,508.3087845606142,0,1030341.9063043649,0.003996235503489431,73.70656762635906,0.026640355204736062,0.0029277813923227064,-2.295397447213802,865529.0,122.62350950697211,-6.197065036388705
Giant Plantation Plaza,690127,Authorised Retailer,TENGAH,WEST REGION,residential,10,1,0,1.35759319436135,103.734174851203,432120,0,65989,26977,84126,126,0.9338,1355713,0,264697,353587,217952,259,0.9183,2862839,159095,432153,697679,1028664,452,0.8914,11.0,0,2,2,4040,4162,143,259.0,0.0,259.0,0,37037.0,0.00014364996069471335,2.649479875053293,0.013986013986013986,0.00010843634786380394,-0.3990114753510873,37037.0,5.2472036426390405,-1.4175734342122994
Giant Sembawang Shopping Centre,758459,,SEMBAWANG,NORTH REGION,residential,102640,1,0,1.44175296834191,103.82479165671,513141,68914,0,15146,19456,33,0.8816,1188878,243380,37163,121107,223741,154,0.8217,2873209,485328,121213,298100,298326,423,0.8431,0.0,2,18,20,2716,3972,1467,154.0,243380.0,284.2460393349937,1,416988.9397044358,0.0016173136268777815,29.8297325341338,0.013633265167007498,0.0010843634786380394,-1.7997700532959264,225918.0,32.006851325369944,-2.1223043135424167
Giant Sunshine Place,680475,Authorised Retailer,CHOA CHU KANG,WEST REGION,residential,192070,1,0,1.37805614752086,103.738931794069,530921,11337,0,64545,27140,129,0.9791,1403253,29656,0,234875,278994,255,0.9793,2300984,59030,57555,442904,558602,345,0.9637,11.0,11,40,51,2161,4046,2022,255.0,29656.0,270.8705585607633,1,547700.2694098634,0.002124284422961114,39.18030189709479,0.025222551928783383,0.0027651268705270004,1.888306529941024,515610.0,73.04886114375125,-2.579760790457581
Giant Tanjong Katong,400845,,GEYLANG,CENTRAL REGION,residential,110110,1,0,1.31639445681762,103.894359081999,187195,211490,66487,30357,15080,25,0.4739,1174352,422184,70685,182782,58873,83,0.7256,3402165,911369,72937,448666,118303,278,0.7839,0.0,0,2,2,3381,3461,802,83.0,422184.0,308.9339052946216,1,247764.9920462865,0.0009609696079319334,17.72412344869658,0.0024937655860349127,0.00010843634786380394,-3.734943716704719,66566.0,9.430714087963667,-2.4196818229419144
Giant VivoCity,098585,Authorised Retailer (FairPrice),BUKIT MERAH,CENTRAL REGION,mixed,151250,2,1,1.26431382492761,103.82207343835,6973,209384,1338,12922,13065,0,0.0351,188344,209894,14323,12922,759725,17,0.4739,953835,382474,14323,248358,1620177,50,0.7115,0.0,1,3,4,3252,3377,931,17.0,209894.0,129.32583688133445,1,120402.35413652238,0.00046698688984697455,8.613106196337599,0.004296455424274973,0.00021687269572760788,-1.5718588747723952,15827.0,2.2422845276898262,1.1738246234787002
Goh Geok Kwee Agency - Bukit Merah,150124,Authorised Retailer,QUEENSTOWN,CENTRAL REGION,residential,95930,1,0,1.28582331821306,103.803532208512,164994,128718,47495,139565,9285,19,0.5532,1491171,369023,57388,187100,246662,103,0.7926,2549283,1051814,90742,426028,810194,310,0.7028,11.0,4,21,25,3533,4167,650,103.0,369023.0,300.4845269681872,0,195314.94252932168,0.0007575393206098565,13.972055229328193,0.038461538461538464,0.0013554543482975493,2.950288154732215,66950.0,9.485117149733611,5.037640259439172
Goh Geok Kwee Agency - Redhill Lane,150084,Authorised Retailer,RIVER VALLEY,CENTRAL REGION,residential,10070,2,1,1.28708575062296,103.818851050403,368798,24236,67739,63224,41070,65,0.8739,1088152,358261,76756,365622,231258,170,0.7396,3164177,618383,126208,553072,681676,439,0.8257,11.0,4,25,29,1672,4144,2511,170.0,358261.0,361.72518817566845,0,908291.9475091035,0.00352285829195149,64.97559833675328,0.011549183592194345,0.0015723270440251573,-4.463061609460087,426870.0,60.47665358785342,-4.04757289128658
Golden Lagoon Trading,730136,Authorised Retailer,WOODLANDS,NORTH REGION,residential,255130,1,0,1.43832145748732,103.777752029807,467106,31244,0,64270,139647,103,0.9373,1315871,316666,69198,162739,386812,238,0.7936,2680864,882359,79197,851492,654976,355,0.7469,11.0,8,28,36,1709,4156,2474,238.0,316666.0,407.46541331274193,0,1008069.4325357236,0.003909850537605602,72.11328331559773,0.014551333872271624,0.001951854261548471,-4.252647055200782,588812.0,83.41972814292677,-5.191880343030758
Hao Mart Geylang Lorong 24,389407,,GEYLANG,CENTRAL REGION,residential,110110,1,0,1.31317460794729,103.8836465666,378640,133357,3412,54095,15465,22,0.7379,1419855,402161,9329,223349,170529,125,0.7779,2887687,1019589,29514,422499,659619,248,0.7373,0.0,1,6,7,3439,3840,744,125.0,402161.0,340.2184954597766,1,253122.5606220738,0.0009817492206254852,18.10738262521645,0.009408602150537635,0.0003795272175233138,-2.6102607514861975,93000.0,13.175741522408153,-1.7013809965836555
Hao Mart Punggol Walk,823308,,PUNGGOL,NORTH-EAST REGION,residential,174450,2,1,1.40800694944027,103.899074357998,330587,0,29989,60033,73098,73,0.9584,961086,7990,73668,316092,316832,237,0.957,2003557,149255,73668,872255,505496,502,0.9164,0.0,0,4,4,3705,3861,478,237.0,7990.0,241.27588895672037,1,115329.87492131234,0.0004473130112960748,8.250241180344805,0.008368200836820083,0.00021687269572760788,-1.479722414911057,113286.0,16.04975326997344,-3.007765504508149
Hao Mart Westgate,608532,,BUKIT BATOK,WEST REGION,mixed,158030,1,0,1.33402529481694,103.742586014944,60109,122686,55941,63528,21358,16,0.3689,727605,573688,55941,132570,99902,108,0.5567,1323117,1262513,127253,218262,674561,220,0.5112,0.0,0,1,1,3854,3854,329,108.0,573688.0,415.012038022902,1,136538.96050953475,0.0005295735699568454,9.767454924284056,0.00303951367781155,5.421817393190197e-05,-2.8053227514373598,35532.0,5.033983309400069,-1.7979524892434402
